VARIABLES = "Beta [°]" "Alpha [°]" CFX CFY CFZ CMX CMY CMZ CL CD CS CR CM CN
-175	-50	0.282621	0.056657	0.731095	-0.074498	0.195655	-0.014244	-0.686439	0.743832	-0.089420	0.041522	-0.198133	-0.066225
-175	-40	0.299192	0.054515	0.562514	-0.065554	0.193635	-0.018047	-0.623228	0.593275	-0.065845	0.044706	-0.196264	-0.055962
-175	-30	0.274305	0.048981	0.420419	-0.053580	0.274505	-0.017955	-0.501246	0.450329	-0.046411	0.031244	-0.276722	-0.042340
-175	-21	0.216139	0.031079	0.338232	-0.046111	0.363137	-0.022402	-0.393224	0.324475	-0.023938	0.019233	-0.364808	-0.037439
-175	-18	0.193648	0.024348	0.312351	-0.043986	0.373730	-0.024492	-0.356903	0.281745	-0.016616	0.016641	-0.375294	-0.036886
-175	-15	0.171309	0.018094	0.282849	-0.042233	0.369340	-0.027250	-0.317549	0.239347	-0.009984	0.015474	-0.370875	-0.037252
-175	-12	0.150071	0.012855	0.247069	-0.040872	0.348140	-0.030873	-0.272871	0.198526	-0.004490	0.015879	-0.349740	-0.038696
-175	-10	0.136930	0.010228	0.218550	-0.040087	0.324675	-0.033776	-0.239007	0.173034	-0.001744	0.016874	-0.326369	-0.040224
-175	-8	0.124829	0.008522	0.185674	-0.039239	0.294514	-0.036968	-0.201239	0.149629	0.000032	0.018166	-0.296331	-0.042070
-175	-6	0.113911	0.007886	0.148179	-0.038151	0.258783	-0.040311	-0.159275	0.128973	0.000668	0.019440	-0.260738	-0.044078
-175	-4	0.104278	0.008349	0.106150	-0.036662	0.218766	-0.043684	-0.113165	0.111732	0.000103	0.020402	-0.220855	-0.046135
-175	-2	0.096000	0.009814	0.060003	-0.034658	0.175743	-0.047010	-0.063317	0.098518	-0.001598	0.020823	-0.177950	-0.048191
-175	0	0.089123	0.012116	0.010396	-0.032062	0.130964	-0.050243	-0.010396	0.089840	-0.004303	0.020526	-0.133260	-0.050243
-175	2	0.083680	0.015083	-0.041884	-0.028815	0.085670	-0.053348	0.044779	0.086082	-0.007864	0.019366	-0.088016	-0.052310
-175	4	0.079694	0.018550	-0.095985	-0.024868	0.041106	-0.056292	0.101310	0.087484	-0.012134	0.017219	-0.043454	-0.054420
-175	6	0.077183	0.022366	-0.151020	-0.020176	-0.001477	-0.059044	0.158260	0.094143	-0.016967	0.013969	-0.000816	-0.056612
-175	8	0.076160	0.026386	-0.206089	-0.014692	-0.040825	-0.061587	0.214682	0.106004	-0.022212	0.009513	0.038654	-0.058943
-175	10	0.076636	0.030463	-0.260283	-0.008370	-0.075689	-0.063927	0.269637	0.122866	-0.027709	0.003750	0.073715	-0.061502
-175	12	0.078621	0.034448	-0.312698	-0.001158	-0.104830	-0.066129	0.322211	0.144379	-0.033281	-0.003431	0.103134	-0.064443
-175	15	0.084406	0.039864	-0.386149	0.011398	-0.135397	-0.069660	0.394837	0.184257	-0.041317	-0.017127	0.134270	-0.070236
-175	18	0.093136	0.044320	-0.452420	0.025495	-0.150039	-0.073019	0.459058	0.231377	-0.048616	-0.033557	0.149615	-0.077324
-175	21	0.103967	0.047698	-0.511909	0.039970	-0.151545	-0.074927	0.515167	0.283603	-0.055046	-0.050714	0.151880	-0.084275
-175	25	0.120226	0.050245	-0.581795	0.058042	-0.138280	-0.074168	0.578095	0.357868	-0.061987	-0.071577	0.139607	-0.091748
-175	30	0.140963	0.049927	-0.656612	0.076134	-0.106306	-0.067402	0.639124	0.453021	-0.067710	-0.089991	0.108711	-0.096439
-175	40	0.173063	0.037574	-0.781130	0.091963	-0.030827	-0.040733	0.709623	0.635534	-0.069637	-0.093576	0.034567	-0.090316
-175	50	0.179746	0.015038	-0.897138	0.085688	0.014463	-0.017072	0.714362	0.801041	-0.064808	-0.069158	-0.010747	-0.076614
-175	60	0.160274	-0.001186	-1.005976	0.080327	0.029227	-0.010038	0.641790	0.947614	-0.067764	-0.051218	-0.026373	-0.074584
-175	70	0.129098	-0.003485	-1.096572	0.101911	0.061656	-0.011521	0.496362	1.070201	-0.082488	-0.050882	-0.059328	-0.099706
-175	80	0.100124	0.006131	-1.174142	0.155196	0.148684	-0.004701	0.302491	1.169759	-0.105371	-0.044418	-0.146173	-0.153655
-175	90	0.080426	0.021513	-1.248539	0.227249	0.295303	0.020398	0.080426	1.245663	-0.130248	-0.005417	-0.292401	-0.227249
-170	-90	0.155435	0.111807	1.118457	-0.412239	-0.258391	0.072500	-0.155435	1.120880	-0.304327	-0.026529	0.241876	-0.412239
-170	-80	0.186535	0.125202	1.053088	-0.364228	-0.059292	0.073216	-0.366568	1.074974	-0.297764	0.001574	0.034888	-0.345980
-170	-70	0.214376	0.130019	0.964929	-0.261913	0.115050	0.064062	-0.531472	0.987746	-0.272765	0.008956	-0.139311	-0.224207
-170	-60	0.245632	0.114616	0.865855	-0.166687	0.175865	0.045191	-0.645652	0.879314	-0.221758	0.012997	-0.194462	-0.121760
-170	-50	0.280142	0.088207	0.741875	-0.134806	0.147963	0.005606	-0.691469	0.752328	-0.154284	0.055412	-0.161508	-0.099664
-170	-40	0.298788	0.085525	0.561790	-0.133770	0.173638	-0.028801	-0.622414	0.595885	-0.107186	0.088997	-0.185579	-0.108049
-170	-30	0.275267	0.081328	0.407473	-0.127717	0.275558	-0.046548	-0.490516	0.449531	-0.074075	0.083996	-0.286537	-0.104170
-170	-21	0.217247	0.057044	0.337040	-0.113717	0.346379	-0.057848	-0.392508	0.328591	-0.041932	0.064819	-0.355952	-0.094758
-170	-18	0.194708	0.048187	0.317284	-0.107948	0.349891	-0.062819	-0.361923	0.287289	-0.032325	0.059464	-0.359032	-0.093102
-170	-15	0.172348	0.039968	0.294224	-0.101649	0.339467	-0.068616	-0.328806	0.245880	-0.023677	0.055235	-0.348275	-0.092586
-170	-12	0.151123	0.033017	0.264773	-0.094634	0.314595	-0.075227	-0.290407	0.205521	-0.016406	0.051933	-0.323174	-0.093259
-170	-10	0.138016	0.029447	0.240158	-0.089376	0.290545	-0.080014	-0.260476	0.180037	-0.012640	0.049911	-0.299002	-0.094318
-170	-8	0.125988	0.027085	0.210645	-0.083458	0.261476	-0.084972	-0.226129	0.156440	-0.010099	0.047632	-0.269801	-0.095761
-170	-6	0.115211	0.026488	0.175589	-0.076679	0.228586	-0.089866	-0.186670	0.135514	-0.009376	0.044658	-0.236724	-0.097388
-170	-4	0.105800	0.027709	0.135027	-0.068948	0.192920	-0.094625	-0.142078	0.118026	-0.010597	0.040735	-0.200786	-0.099204
-170	-2	0.097811	0.030204	0.089712	-0.060302	0.155268	-0.099393	-0.093071	0.104595	-0.013314	0.035804	-0.162772	-0.101437
-170	0	0.091281	0.033663	0.040528	-0.050778	0.116554	-0.104207	-0.040528	0.095740	-0.017300	0.029767	-0.123601	-0.104207
-170	2	0.086232	0.037874	-0.011611	-0.040394	0.077837	-0.109055	0.014614	0.091846	-0.022404	0.022492	-0.084326	-0.107579
-170	4	0.082677	0.042659	-0.065780	-0.029163	0.040245	-0.113906	0.071387	0.093149	-0.028486	0.013837	-0.046065	-0.111594
-170	6	0.080621	0.047852	-0.121060	-0.017097	0.004920	-0.118718	0.128824	0.099733	-0.035400	0.003670	-0.009953	-0.116280
-170	8	0.080061	0.053294	-0.176553	-0.004215	-0.027037	-0.123439	0.185977	0.111530	-0.042984	-0.008113	0.022918	-0.121651
-170	10	0.080979	0.058826	-0.231415	0.009441	-0.054634	-0.128011	0.241962	0.128326	-0.051062	-0.021561	0.051559	-0.127706
-170	12	0.083335	0.064295	-0.284889	0.023795	-0.077069	-0.132354	0.295990	0.149772	-0.059449	-0.036639	0.075162	-0.134409
-170	15	0.089387	0.072057	-0.361171	0.046323	-0.100006	-0.138163	0.372000	0.189600	-0.072201	-0.061915	0.100047	-0.145444
-170	18	0.098040	0.078888	-0.431571	0.069347	-0.110039	-0.142519	0.440744	0.236860	-0.084657	-0.089214	0.112172	-0.156973
-170	21	0.108607	0.084390	-0.495545	0.091804	-0.108671	-0.144513	0.501552	0.289397	-0.096339	-0.116536	0.112910	-0.167814
-170	25	0.124283	0.089110	-0.571023	0.118911	-0.093522	-0.141985	0.570047	0.364059	-0.110103	-0.148986	0.100395	-0.178936
-170	30	0.143932	0.090381	-0.651506	0.145519	-0.062248	-0.129469	0.636187	0.459254	-0.123929	-0.177050	0.071945	-0.184883
-170	40	0.173439	0.079332	-0.783876	0.171434	0.002125	-0.084248	0.711968	0.640830	-0.142551	-0.183031	0.011308	-0.174733
-170	50	0.176479	0.050467	-0.910915	0.171519	0.024179	-0.044161	0.720716	0.807679	-0.151174	-0.146089	-0.010541	-0.159777
-170	60	0.154449	0.024547	-1.026041	0.180429	0.018821	-0.024778	0.646777	0.955392	-0.165064	-0.113244	-0.006596	-0.168645
-170	70	0.124119	0.020396	-1.109720	0.229614	0.048000	-0.016055	0.496180	1.072302	-0.193794	-0.100533	-0.036253	-0.221258
-170	80	0.098511	0.032662	-1.177168	0.308053	0.145290	-0.001050	0.301427	1.164190	-0.230503	-0.078928	-0.133973	-0.303555
